Datetime,Net demand_t-3,Net demand_t-12,Net demand_t-13,Net demand_t-15,Net demand_t-16,Net demand_t-17,Net demand_t-18,Net demand_t-19,Net demand_t-20,Net demand_t-21,Net demand_t-22,Net demand_t-23,Net demand_t-24,last_24h_mean_t-12,last_24h_mean_t-13,last_24h_mean_t-14,last_24h_mean_t-19,last_24h_mean_t-22,last_24h_mean_t-23,last_24h_mean_t-24,last_week_mean_t-22,last_week_mean_t-23,last_week_mean_t-24,is_weekend_0.0,is_weekend_1.0
2018-07-07,21664.0,24576.0,26388.0,30836.0,33787.0,33903.0,34924.0,36377.0,39427.0,40314.0,39205.0,36887.0,33349.0,24949.375,25281.29166666667,25645.45833333333,27313.41666666667,28081.66666666667,28339.41666666667,28580.95833333333,21652.76785714286,21716.130952380958,21771.83333333333,0,1
2018-07-08,26171.0,25817.0,27253.0,29825.0,31525.0,32014.0,32817.0,34484.0,36304.0,36638.0,35589.0,33246.0,30575.0,29890.08333333333,29926.125,29914.625,29532.875,29098.91666666667,28947.20833333333,28831.625,22908.83333333333,22948.45833333333,22987.857142857134,0,1
2018-07-09,24384.0,20257.0,21804.0,25719.0,26302.0,27349.0,28643.0,30447.0,33366.0,34026.0,33463.0,31258.0,28243.0,27194.95833333333,26967.91666666667,26773.79166666667,25848.58333333333,25528.75,25445.91666666667,25348.75,23774.97023809524,23807.130952380958,23836.99404761905,1,0
2018-07-10,22139.0,25430.0,25835.0,29373.0,30589.0,31148.0,31524.0,33162.0,35762.0,36303.0,35655.0,33184.0,29689.0,26036.625,26204.58333333333,26348.95833333333,27071.29166666667,27357.33333333333,27437.58333333333,27497.83333333333,24691.732142857134,24726.16666666667,24758.065476190477,1,0
2018-07-11,23706.0,25699.0,26740.0,30467.0,30935.0,30872.0,31892.0,33697.0,36053.0,36045.0,35457.0,33005.0,30033.0,28571.0,28608.70833333333,28659.5,28745.625,28738.75,28731.29166666667,28745.625,25845.142857142866,25877.404761904767,25907.0,1,0
2018-07-12,24482.0,25943.0,26746.0,29476.0,31885.0,34177.0,35924.0,36939.0,38132.0,38495.0,37835.0,34948.0,31129.0,28462.66666666667,28462.91666666667,28409.95833333333,28849.04166666667,29136.83333333333,29217.79166666667,29263.45833333333,27299.940476190477,27350.82738095238,27387.136904761905,1,0
2018-07-13,24753.0,25757.0,26425.0,28258.0,30317.0,32285.0,34267.0,35744.0,37550.0,37555.0,36550.0,34476.0,31247.0,29401.08333333333,29387.70833333333,29359.58333333333,29045.83333333333,28928.875,28909.20833333333,28914.125,28124.446428571428,28146.91666666667,28168.910714285717,1,0
2018-07-14,25533.0,24060.0,24838.0,28706.0,29908.0,31773.0,32686.0,33846.0,36088.0,36392.0,35694.0,33441.0,30087.0,28754.45833333333,28688.33333333333,28683.16666666667,28518.5,28373.45833333333,28330.33333333333,28282.0,28166.13095238096,28145.61904761905,28126.20238095238,0,1
2018-07-15,23174.0,18656.0,20447.0,23875.0,25261.0,26843.0,28255.0,30270.0,32849.0,33801.0,33006.0,31255.0,28443.0,26445.83333333333,26262.875,26083.54166666667,25149.58333333333,24794.66666666667,24703.58333333333,24635.08333333333,27551.23809523809,27539.386904761905,27526.696428571428,0,1
2018-07-16,22873.0,18302.0,19521.0,21983.0,23665.0,25318.0,26725.0,29118.0,31955.0,32651.0,32015.0,30039.0,26680.0,24388.33333333333,24349.75,24277.79166666667,23957.16666666667,23830.70833333333,23780.04166666667,23706.58333333333,27308.660714285717,27301.404761904767,27292.10119047619,1,0
2018-07-17,21178.0,22553.0,23500.0,26462.0,27353.0,28953.0,30251.0,32188.0,34949.0,35545.0,34361.0,31703.0,28236.0,24394.41666666667,24560.20833333333,24719.95833333333,25486.54166666667,25829.625,25898.95833333333,25963.79166666667,27090.41666666667,27081.60119047619,27072.95238095238,1,0
2018-07-18,22381.0,21544.0,22813.0,26536.0,28329.0,29970.0,31721.0,33202.0,35681.0,36169.0,34994.0,32401.0,29213.0,26110.45833333333,26081.83333333333,26091.75,26281.375,26364.25,26393.33333333333,26434.04166666667,26751.20238095238,26747.607142857134,26742.72619047619,1,0
2018-07-19,23058.0,25483.0,25472.0,28666.0,30311.0,32013.0,33286.0,35231.0,36861.0,37081.0,35911.0,33543.0,30439.0,27354.29166666667,27465.08333333333,27528.625,27934.83333333333,28060.20833333333,28107.79166666667,28158.875,26597.39880952381,26589.035714285717,26584.92857142857,1,0
2018-07-20,24755.0,24019.0,25235.0,28765.0,30425.0,31883.0,32527.0,33526.0,36345.0,36867.0,36231.0,33721.0,30426.0,28223.875,28214.0,28240.20833333333,28141.0,28123.91666666667,28131.33333333333,28130.79166666667,26482.404761904767,26477.910714285717,26473.02380952381,1,0
2018-07-21,24769.0,23536.0,23480.0,27534.0,28789.0,29526.0,30410.0,32695.0,35692.0,35948.0,35080.0,32319.0,29237.0,28214.20833333333,28141.08333333333,28091.875,27751.375,27637.91666666667,27579.5,27529.95833333333,26377.32738095238,26370.64880952381,26365.589285714286,0,1
2018-07-22,23618.0,21836.0,22981.0,24978.0,26281.0,27776.0,28897.0,30941.0,33845.0,33968.0,33126.0,31309.0,28846.0,26608.08333333333,26587.29166666667,26527.29166666667,26107.25,25866.375,25824.29166666667,25808.0,26530.42857142857,26530.75,26533.14880952381,0,1
2018-07-23,22593.0,17328.0,18802.0,22715.0,24834.0,26163.0,27723.0,29934.0,33149.0,33699.0,33352.0,31118.0,28052.0,24604.41666666667,24430.29166666667,24284.04166666667,23971.375,23940.58333333333,23932.625,23899.54166666667,26546.125,26552.54761904762,26560.714285714286,1,0
2018-07-24,21951.0,24643.0,26327.0,31133.0,32968.0,34041.0,35258.0,36892.0,38901.0,39096.0,38188.0,34988.0,30944.0,25135.125,25448.66666666667,25782.58333333333,27404.375,28070.41666666667,28231.66666666667,28352.16666666667,26866.23809523809,26885.79166666667,26901.910714285717,1,0
2018-07-25,24224.0,25749.0,27864.0,32306.0,33301.0,34269.0,35142.0,36998.0,39274.0,39201.0,38442.0,35513.0,31749.0,29196.33333333333,29260.375,29336.83333333333,29408.66666666667,29439.16666666667,29461.04166666667,29494.58333333333,27305.511904761905,27324.035714285717,27339.130952380958,1,0
2018-07-26,24865.0,24800.0,27080.0,31830.0,33285.0,34983.0,35873.0,37112.0,39478.0,39264.0,38029.0,35239.0,31686.0,29600.125,29567.45833333333,29490.95833333333,29535.41666666667,29529.33333333333,29517.91666666667,29515.29166666667,27515.386904761905,27525.482142857134,27532.904761904767,1,0
2018-07-27,25518.0,25786.0,27014.0,30077.0,31475.0,32139.0,33089.0,34428.0,36913.0,37000.0,35962.0,33422.0,29814.0,29981.45833333333,29978.70833333333,29955.75,29460.95833333333,29173.625,29097.91666666667,29019.91666666667,27665.34523809524,27663.565476190477,27659.92261904762,1,0
2018-07-28,23615.0,23746.0,24952.0,28880.0,30399.0,31569.0,32719.0,34609.0,36829.0,36480.0,35294.0,33222.0,30115.0,28161.41666666667,28075.5,28006.41666666667,27880.08333333333,27827.08333333333,27818.75,27831.29166666667,27692.36904761905,27697.74404761905,27702.97023809524,0,1
2018-07-29,24406.0,19772.0,21141.0,24006.0,25497.0,27244.0,28820.0,31115.0,33263.0,33380.0,32156.0,30550.0,28268.0,27188.54166666667,27029.75,26871.66666666667,25976.08333333333,25567.58333333333,25456.25,25379.29166666667,27649.684523809527,27645.16666666667,27641.72619047619,0,1
2018-07-30,22726.0,18946.0,20847.0,25350.0,26892.0,28527.0,29576.0,31883.0,33943.0,33963.0,33076.0,31041.0,28148.0,24673.16666666667,24660.91666666667,24667.5,24898.58333333333,24989.54166666667,25010.0,25005.0,27799.535714285717,27799.07738095238,27799.64880952381,1,0
2018-07-31,22911.0,25197.0,26311.0,29915.0,31548.0,33056.0,33893.0,35683.0,37940.0,37751.0,36682.0,33983.0,30456.0,26501.41666666667,26729.08333333333,26932.41666666667,27843.54166666667,28318.16666666667,28440.75,28536.91666666667,27834.92857142857,27828.946428571428,27826.04166666667,1,0
2018-08-01,24360.0,25891.0,26796.0,30414.0,31783.0,33473.0,35025.0,37203.0,38632.0,38361.0,36783.0,33835.0,30224.0,29076.20833333333,29096.41666666667,29121.29166666667,29279.75,29338.20833333333,29332.04166666667,29322.375,27820.505952380958,27810.517857142866,27801.440476190477,1,0
2018-08-02,24252.0,24321.0,25247.0,29355.0,30669.0,32730.0,33372.0,35403.0,37749.0,37729.0,36492.0,33438.0,30212.0,28946.875,28882.33333333333,28834.25,28568.875,28493.625,28477.08333333333,28476.58333333333,27672.54761904762,27661.82738095238,27653.05357142857,1,0
2018-08-03,24048.0,23478.0,25456.0,27468.0,28465.0,29288.0,30738.0,32747.0,35586.0,35795.0,34519.0,31908.0,28709.0,28320.45833333333,28329.16666666667,28301.08333333333,27766.79166666667,27513.875,27450.125,27387.5,27435.440476190477,27426.42857142857,27419.85119047619,1,0
2018-08-04,22883.0,22925.0,23438.0,26287.0,28110.0,29395.0,30941.0,33043.0,36417.0,36451.0,35296.0,32706.0,29577.0,26826.375,26742.29166666667,26668.83333333333,26630.08333333333,26724.41666666667,26757.66666666667,26793.83333333333,27277.91666666667,27274.84523809524,27271.642857142866,0,1
2018-08-05,23286.0,18631.0,19549.0,22368.0,24047.0,25754.0,27527.0,29780.0,33234.0,32997.0,31959.0,29871.0,27214.0,26018.79166666667,25856.75,25694.75,24932.25,24516.66666666667,24398.54166666667,24300.08333333333,27127.785714285717,27123.74404761905,27117.47023809524,0,1
2018-08-06,21349.0,15178.0,16644.0,19501.0,21498.0,23513.0,25802.0,28950.0,32635.0,33281.0,32446.0,29926.0,26795.0,22922.45833333333,22801.41666666667,22672.16666666667,22246.66666666667,22253.83333333333,22256.125,22238.66666666667,26736.97023809524,26730.33333333333,26722.279761904767,1,0
2018-08-07,21016.0,21845.0,23588.0,27756.0,29631.0,30980.0,32698.0,34843.0,38009.0,37671.0,36881.0,33717.0,30272.0,23544.95833333333,23834.29166666667,24163.16666666667,25690.0,26281.625,26439.58333333333,26584.45833333333,26446.035714285717,26444.45238095238,26443.357142857134,1,0
2018-08-08,23506.0,24154.0,25346.0,28839.0,30523.0,32441.0,34237.0,36434.0,38742.0,38345.0,37473.0,34728.0,31485.0,27876.04166666667,27949.29166666667,28002.79166666667,28276.375,28359.66666666667,28401.79166666667,28452.33333333333,26306.24404761905,26311.559523809527,26319.065476190477,1,0
2018-08-09,25126.0,24142.0,25268.0,28957.0,31697.0,33651.0,35178.0,36754.0,39125.0,38648.0,36880.0,34348.0,30742.0,29049.45833333333,29046.20833333333,29054.0,29210.79166666667,29214.66666666667,29198.83333333333,29167.875,26409.25,26414.66666666667,26417.821428571428,1,0
2018-08-10,24395.0,26564.0,28462.0,33165.0,34854.0,36902.0,37493.0,39542.0,41330.0,40535.0,38885.0,36133.0,32243.0,29366.66666666667,29499.75,29647.83333333333,30302.79166666667,30556.83333333333,30631.20833333333,30693.75,26843.95833333333,26869.107142857134,26890.142857142866,1,0
2018-08-11,25611.0,27443.0,27487.0,29912.0,30833.0,32193.0,33502.0,35332.0,37095.0,36490.0,35139.0,33067.0,29861.0,30859.66666666667,30819.04166666667,30743.33333333333,29902.33333333333,29401.25,29273.5,29174.25,27226.36309523809,27228.511904761905,27230.20238095238,0,1
2018-08-12,23597.0,21847.0,22897.0,25687.0,27141.0,28140.0,29584.0,32217.0,34580.0,34650.0,33776.0,31669.0,29083.0,27489.66666666667,27298.41666666667,27098.04166666667,26306.25,26068.0,26009.75,25977.33333333333,27447.982142857134,27458.684523809527,27469.809523809527,0,1
2018-08-13,23893.0,20148.0,21691.0,24564.0,26344.0,28381.0,29339.0,32014.0,34803.0,34523.0,32941.0,30467.0,27712.0,25918.95833333333,25868.70833333333,25832.91666666667,25744.29166666667,25713.5,25663.41666666667,25606.29166666667,27942.22023809524,27945.440476190477,27950.89880952381,1,0
2018-08-14,22444.0,21358.0,22096.0,25642.0,27080.0,27886.0,29082.0,31359.0,34178.0,33841.0,32741.0,30607.0,27184.0,25744.16666666667,25761.04166666667,25774.20833333333,25791.16666666667,25728.375,25734.20833333333,25712.20833333333,27863.184523809527,27844.67261904762,27826.29166666667,1,0
2018-08-15,21916.0,20593.0,21268.0,24802.0,25891.0,27779.0,28323.0,30355.0,33245.0,33598.0,32852.0,30548.0,27894.0,25427.125,25392.625,25378.375,25215.91666666667,25171.54166666667,25169.08333333333,25198.66666666667,27407.73809523809,27382.857142857134,27361.482142857134,1,0
2018-08-16,22559.0,21272.0,21884.0,26088.0,28295.0,29779.0,30809.0,31894.0,34338.0,34000.0,33386.0,31380.0,28668.0,25730.58333333333,25756.25,25786.91666666667,26191.70833333333,26276.25,26310.91666666667,26343.16666666667,26987.964285714286,26970.29761904762,26957.95238095238,1,0
2018-08-17,23208.0,22383.0,23631.0,28503.0,30419.0,31575.0,32616.0,34455.0,36814.0,37078.0,35675.0,32557.0,29138.0,26655.79166666667,26728.58333333333,26830.41666666667,27276.375,27603.16666666667,27652.20833333333,27671.79166666667,26566.011904761905,26544.72619047619,26526.24404761905,1,0
2018-08-18,23978.0,23666.0,25048.0,28667.0,30287.0,31576.0,33001.0,34572.0,36986.0,36523.0,35275.0,32396.0,29351.0,27862.08333333333,27921.125,27944.20833333333,27966.5,27933.875,27927.16666666667,27936.04166666667,26356.386904761905,26352.392857142866,26349.357142857134,0,1
2018-08-19,23029.0,19224.0,20580.0,23778.0,25532.0,27211.0,28618.0,31309.0,34470.0,34088.0,32864.0,30314.0,27770.0,26662.41666666667,26476.25,26274.79166666667,25372.5,25065.75,24979.0,24913.125,26213.20833333333,26205.142857142866,26197.32738095238,0,1
2018-08-20,21556.0,16898.0,18569.0,22829.0,24566.0,26411.0,28583.0,31694.0,34647.0,34266.0,32890.0,30480.0,27357.0,23888.16666666667,23804.375,23741.04166666667,23642.5,23658.375,23665.29166666667,23648.08333333333,25919.61904761905,25919.696428571428,25917.58333333333,1,0
2018-08-21,22009.0,21559.0,22359.0,25512.0,26940.0,29048.0,31210.0,33219.0,34966.0,34713.0,33504.0,30737.0,27213.0,25206.79166666667,25364.70833333333,25512.79166666667,26006.375,26063.875,26074.58333333333,26068.58333333333,25967.54761904762,25968.321428571428,25968.49404761905,1,0
2018-08-22,22888.0,20609.0,20683.0,22915.0,23945.0,26298.0,28183.0,31338.0,33817.0,34176.0,33339.0,31037.0,27677.0,26048.33333333333,25978.5,25869.04166666667,25316.95833333333,25239.83333333333,25252.33333333333,25271.66666666667,25977.30357142857,25980.214285714286,25978.92261904762,1,0
2018-08-23,22736.0,21084.0,21867.0,24337.0,25324.0,26995.0,28687.0,31453.0,34282.0,34095.0,32673.0,30076.0,26987.0,25490.33333333333,25539.66666666667,25590.125,25761.66666666667,25749.91666666667,25709.875,25681.125,25902.11309523809,25894.35119047619,25884.34523809524,1,0
2018-08-24,21504.0,19613.0,19830.0,22204.0,23316.0,24918.0,26333.0,28940.0,32273.0,32493.0,31230.0,28443.0,25533.0,25084.5,24999.625,24927.41666666667,24465.54166666667,24254.95833333333,24186.91666666667,24126.33333333333,25423.79761904762,25399.309523809527,25377.85119047619,1,0
2018-08-25,21129.0,18878.0,18726.0,20915.0,21834.0,22979.0,24251.0,26914.0,29996.0,30306.0,29607.0,28143.0,25739.0,23620.83333333333,23574.83333333333,23522.25,23154.83333333333,22901.20833333333,22888.70833333333,22897.29166666667,24704.84523809524,24679.529761904767,24658.029761904767,0,1
2018-08-26,21444.0,16716.0,16343.0,17932.0,19829.0,21399.0,23398.0,26006.0,29045.0,28930.0,28160.0,26494.0,24388.0,22586.91666666667,22487.625,22368.83333333333,22021.79166666667,21864.541666666668,21795.83333333333,21739.541666666668,24247.529761904767,24224.79166666667,24204.660714285717,0,1
2018-08-27,19706.0,11682.0,12275.0,14146.0,15496.0,17568.0,20101.0,24450.0,28403.0,29242.0,28106.0,26111.0,23062.0,20396.58333333333,20227.08333333333,20057.58333333333,19357.45833333333,19341.45833333333,19325.5,19270.25,23630.82738095238,23604.821428571428,23579.255952380958,1,0
2018-08-28,18272.0,16356.0,15891.0,17813.0,19390.0,21355.0,22811.0,26633.0,30826.0,31484.0,30675.0,27973.0,24706.0,19932.625,20083.291666666668,20226.375,20903.08333333333,21204.5,21282.08333333333,21350.58333333333,22936.630952380958,22920.17857142857,22905.255952380958,1,0
2018-08-29,19349.0,18645.0,17794.0,18368.0,19385.0,22035.0,23806.0,26587.0,30463.0,31191.0,29964.0,28020.0,25071.0,22047.58333333333,22126.875,22208.04166666667,22298.83333333333,22241.875,22243.83333333333,22259.04166666667,22508.35119047619,22490.392857142866,22474.880952380958,1,0
2018-08-30,20642.0,19530.0,19228.0,22105.0,23399.0,24623.0,26246.0,29892.0,32608.0,33021.0,31764.0,29064.0,26135.0,22662.79166666667,22722.54166666667,22805.91666666667,23476.08333333333,23716.70833333333,23760.20833333333,23804.54166666667,22217.892857142866,22211.86904761905,22206.79761904762,1,0
2018-08-31,22013.0,18899.0,18691.0,19693.0,22217.0,23765.0,26100.0,28583.0,30876.0,31400.0,30289.0,27338.0,24155.0,24172.5,24150.125,24106.83333333333,23860.70833333333,23659.54166666667,23587.625,23505.125,22132.83333333333,22126.255952380958,22118.05357142857,1,0
2018-09-01,19882.0,16243.0,16527.0,18638.0,19676.0,21421.0,23192.0,26494.0,30255.0,30514.0,29127.0,27746.0,25118.0,22315.54166666667,22225.375,22164.41666666667,21708.70833333333,21597.5,21614.5,21654.625,21946.589285714286,21944.22619047619,21940.529761904763,0,1
2018-09-02,19083.0,13464.0,14407.0,16342.0,16865.0,18887.0,20417.0,24351.0,27644.0,28118.0,26875.0,25235.0,23135.0,20791.791666666668,20703.45833333333,20601.541666666668,20078.25,19775.791666666668,19671.166666666668,19588.541666666668,21648.196428571428,21640.70238095238,21633.24404761905,0,1
2018-09-03,20097.0,13071.0,13263.0,15904.0,17711.0,19994.0,22791.0,26747.0,29235.0,28401.0,27265.0,26069.0,24112.0,19942.25,19894.58333333333,19856.95833333333,20118.83333333333,20213.166666666668,20247.916666666668,20288.625,21772.72619047619,21772.47619047619,21778.72619047619,1,0
2018-09-04,20172.0,14624.0,15183.0,18756.0,20701.0,22660.0,24947.0,28286.0,30204.0,30511.0,29166.0,27171.0,24609.0,20566.541666666668,20646.541666666668,20737.83333333333,21246.291666666668,21453.791666666668,21499.70833333333,21520.416666666668,21808.339285714286,21803.56547619048,21802.98809523809,1,0
2018-09-05,21042.0,19765.0,19904.0,22767.0,24192.0,26128.0,28094.0,31451.0,33620.0,33742.0,32104.0,29306.0,26399.0,22863.04166666667,23059.75,23242.95833333333,23963.04166666667,24362.41666666667,24451.375,24525.95833333333,22111.27380952381,22118.92857142857,22126.83333333333,1,0
2018-09-06,22311.0,19247.0,19422.0,21877.0,23635.0,25158.0,26878.0,30390.0,32021.0,31686.0,30445.0,28092.0,25343.0,24855.375,24835.29166666667,24796.125,24600.54166666667,24379.125,24328.54166666667,24284.54166666667,22205.904761904767,22200.11904761905,22195.404761904767,1,0
2018-09-07,20940.0,18804.0,19018.0,21514.0,23044.0,24932.0,27263.0,30881.0,33156.0,32827.0,31277.0,28539.0,25764.0,23775.33333333333,23758.5,23746.70833333333,23734.04166666667,23863.54166666667,23882.16666666667,23899.70833333333,22235.04761904762,22242.196428571428,22251.77380952381,1,0
2018-09-08,21313.0,20104.0,20851.0,24235.0,26266.0,28319.0,30268.0,32630.0,34485.0,33723.0,31631.0,29508.0,26495.0,24170.70833333333,24247.08333333333,24356.70833333333,24943.54166666667,25051.0,25091.375,25121.83333333333,22728.404761904767,22738.892857142866,22747.089285714286,0,1
2018-09-09,21354.0,16964.0,18433.0,21981.0,23046.0,24818.0,26768.0,30805.0,32818.0,32343.0,30183.0,27830.0,25425.0,24099.29166666667,23998.54166666667,23909.91666666667,23314.08333333333,23126.79166666667,23056.875,23012.29166666667,23207.11904761905,23222.565476190477,23236.196428571428,0,1
2018-09-10,20107.0,14668.0,16292.0,19443.0,21185.0,23043.0,25300.0,29205.0,31697.0,30983.0,28761.0,26184.0,23228.0,22267.79166666667,22178.58333333333,22080.16666666667,21695.08333333333,21532.45833333333,21463.875,21372.33333333333,23395.589285714286,23396.27380952381,23391.011904761905,1,0
2018-09-11,18638.0,17710.0,18450.0,20872.0,22116.0,23929.0,26155.0,30208.0,32383.0,31771.0,29919.0,27019.0,24009.0,22037.16666666667,22127.08333333333,22190.79166666667,22403.45833333333,22513.125,22547.91666666667,22580.45833333333,23546.92261904762,23546.017857142866,23542.446428571428,1,0
2018-09-12,19797.0,15442.0,16146.0,17830.0,19014.0,20730.0,23288.0,27472.0,30144.0,30120.0,28545.0,26546.0,23659.0,22371.0,22275.0,22177.29166666667,21554.541666666668,21335.20833333333,21315.5,21300.916666666668,23114.464285714286,23098.035714285717,23081.72619047619,1,0
2018-09-13,19467.0,15180.0,15127.0,16812.0,17982.0,19696.0,22118.0,26884.0,29958.0,30529.0,29089.0,26910.0,24347.0,21239.291666666668,21196.83333333333,21145.95833333333,20944.20833333333,20976.166666666668,20991.33333333333,21020.0,22628.32738095238,22621.29166666667,22615.36309523809,1,0
2018-09-14,19187.0,16688.0,16714.0,18695.0,19812.0,21846.0,23779.0,28179.0,30922.0,31484.0,30225.0,27831.0,25358.0,21244.08333333333,21310.20833333333,21373.0,21740.45833333333,21867.75,21906.125,21948.25,22343.214285714286,22339.0,22336.58333333333,1,0
2018-09-15,20790.0,17440.0,17903.0,20304.0,22239.0,24355.0,26634.0,30487.0,32366.0,32352.0,30600.0,29352.0,26831.0,22425.91666666667,22475.45833333333,22543.625,23031.45833333333,23143.41666666667,23206.79166666667,23268.16666666667,22070.70238095238,22069.77380952381,22071.77380952381,0,1
2018-09-16,21261.0,13341.0,13944.0,15343.0,16603.0,18431.0,21224.0,25666.0,27943.0,28072.0,26672.0,25274.0,23519.0,22535.29166666667,22370.33333333333,22190.66666666667,21076.0,20549.70833333333,20379.791666666668,20241.791666666668,21702.54761904762,21687.33333333333,21675.98809523809,0,1
